count,confidence,boxes,scores,run_id,timestamp
15,0.8081722328421357,"[[679.97357349 644.52531561 539.52699474 460.67174809]
 [453.26296127 206.65924928 137.35462864 587.09884445]
 [258.43349711 114.12259684 309.80011382 306.63822384]
 [270.83609602 425.36457571 109.12220296 412.76578412]
 [193.57670874 454.76888241 629.07944498 504.124509  ]
 [464.80281784 585.11868601 651.5915693   66.7921761 ]
 [447.44608912 572.17683834 584.36092293 118.96691512]
 [633.14805337 133.0662614  140.0341542   76.28666112]
 [689.44689917 112.22783844 590.40705373  97.1580652 ]
 [771.08369344 533.2689097  580.95913312 184.41957795]]","[0.58904343 0.79315399 0.15908989 0.02520025 0.07677972 0.91424982
 0.79888505 0.97861918 0.96310443 0.378862  ]",12,2025-03-03T22:43:13.278632
24,0.8343293232184268,"[[745.51388672 109.34646587 755.14321435 260.41080751]
 [344.7642827  216.06720026 365.41896426 525.84776486]
 [340.53810364 201.83150307 293.52288727 605.40145234]
 [415.13228573  92.65343824 761.2033812  374.49881345]
 [345.38470398 118.15667184 754.38018445 588.34395665]
 [654.53341116 249.79901617 126.8028884  129.05613083]
 [171.92444698 788.6709302  156.39778968 688.42456399]
 [663.56784618 154.79963548 777.75271045 228.00511474]
 [ 91.86235808 298.37212229  58.82214185 205.69128196]
 [ 52.13298738 577.59592203 513.74778897 435.42787472]]","[0.13507294 0.65706826 0.14413719 0.77717847 0.15194491 0.11157418
 0.96723114 0.75246717 0.97502601 0.69479321]",13,2025-03-03T22:43:13.285462
39,0.8884447931396519,"[[ 95.7372685  600.66723301 342.43627098 679.84080801]
 [747.09731489 358.78065904 596.16558634 439.0338474 ]
 [ 73.16711424 288.84388654 282.99576994  82.96189238]
 [189.61975037 592.70602193 147.34138215   8.627904  ]
 [301.35045175 526.12820244  96.01205028 294.05209857]
 [478.30153343 571.32273094 354.50456932 340.33786847]
 [339.41268681 259.03999345 202.03273495 411.28383609]
 [367.72052165 688.27354247 793.36872841 584.28782442]
 [576.99209302 788.67566115  80.51908185 313.06189048]
 [170.76497576 461.30707121 470.3904612  352.26376591]]","[0.58732981 0.52644059 0.25398255 0.3149451  0.58991925 0.70008202
 0.315896   0.57926079 0.4919542  0.50159361]",14,2025-03-03T22:43:13.292388
15,0.8464550432648283,"[[319.52641646 692.83729807 541.72505499 371.07854042]
 [377.423401   433.7396615    4.88337143 236.58288826]
 [617.79994063 150.12672857 612.02771778 118.31683791]
 [487.18584208 376.08548629 696.23267962 236.36990386]
 [639.14061217 244.96878771 268.64936947 596.79067617]
 [436.04111764 258.75941506 623.26020622 746.93187616]
 [127.16532176  50.13064192 150.42728787 766.14580872]
 [291.25008625   2.35724312 131.79941496 338.24183682]
 [ 31.83376916 149.5929679  610.9091563  769.007405  ]
 [633.12068729  18.25135488 498.61253498 117.05003379]]","[0.82576241 0.07183175 0.64300447 0.29772572 0.10492645 0.02270809
 0.04503153 0.33035314 0.83403603 0.88965219]",15,2025-03-03T22:43:13.298093
30,0.8147231299203992,"[[156.11674541 555.5324989  304.40307359 537.52502478]
 [670.76428769 183.33720267 450.48280791 614.94690616]
 [164.6289502  119.49095862 773.08991184 421.88786163]
 [426.77285897 605.76597555  18.11938595 702.90462363]
 [201.75885539 542.27362558  82.81704481 428.4594766 ]
 [548.44450162 101.40184344 297.20746731 394.75008196]
 [228.63248255 384.28593482 455.73103784 690.8910731 ]
 [603.0607591  301.25666437 173.01654125 717.83652992]
 [688.23106795 230.81618995 682.03503388 344.7157496 ]
 [737.03058868 607.36208367 691.54024149 681.87656395]]","[0.43138189 0.82797783 0.55877809 0.15855417 0.81990388 0.4576411
 0.98728656 0.40862461 0.24738391 0.58868567]",16,2025-03-03T22:43:13.303683
11,0.9467025354178543,"[[693.04616211  24.74726721 455.53307082 596.71568133]
 [251.13898222 505.48808185 188.90979033 159.88595835]
 [539.78107386 630.18048652 470.24558266 303.55326911]
 [591.94714093  17.92737439 424.00597886 255.12566544]
 [475.6480507  515.99072778 670.62919775 366.64588021]
 [102.07626837 231.07154581 579.34984935 320.1705377 ]
 [ 59.6907418  453.82610275 362.61116707 236.94809168]
 [178.06973462 541.50934063 622.52523129 257.38549892]
 [268.54863906 560.79364517  46.44231262 140.60454205]
 [628.11390111 553.01277038 312.37295501 117.34963955]]","[0.8756847  0.07319212 0.87020514 0.29748513 0.98315699 0.70772193
 0.4121901  0.93741387 0.19050197 0.14151229]",17,2025-03-03T22:43:13.309641
41,0.9126125126472673,"[[342.7695867  345.72939701 119.07885028 535.42794964]
 [798.88233149 537.19215319 254.01736353  29.466909  ]
 [631.29519517 225.78267006 767.72387215 467.06992207]
 [522.9393658  457.55957175 329.61031892 404.25531075]
 [285.55335826 541.41308586 347.9987892   73.42877281]
 [ 71.86401394  28.39727786 621.35619883 165.61727431]
 [778.96609267 229.63851228 639.61729714  26.65749671]
 [659.44135672  86.60972577 388.38410782 618.63933373]
 [690.84655115 690.95162961 475.34255851 754.31740922]
 [  3.9009711  700.40182377  56.32995471 203.27939585]]","[0.23042499 0.87058758 0.97423666 0.4075927  0.95505217 0.83106949
 0.89970833 0.55417329 0.10224927 0.65842999]",18,2025-03-03T22:43:13.316285
22,0.8437280726346039,"[[417.56819082   6.31640323 506.18538176 631.17642744]
 [348.59490422 744.06738456 292.45552895 438.94866526]
 [ 74.77486089 364.18470796  90.32893637 114.39869558]
 [465.23961269 697.3247508   17.08590095 724.61374787]
 [237.31155511 418.37357735  73.66074817 429.03935058]
 [465.02384242 240.79133587 756.17923511 534.74668109]
 [614.93297898  94.52190409 688.32918464 227.71382116]
 [479.23407834 514.19584918 173.21083344 470.29173291]
 [300.55236455 185.92031099 576.25277459 649.93957871]
 [595.73694485 573.62397728 376.28591642 721.08802672]]","[0.31195368 0.25613774 0.80000396 0.59887205 0.36284536 0.22473092
 0.67070411 0.81007572 0.39374497 0.85503823]",19,2025-03-03T22:43:13.322412
49,0.896236967949481,"[[698.65349182 701.29972497 291.92207482 267.50701269]
 [287.01492512 386.49615551 674.87847757 755.14735499]
 [404.41115562 560.09332693 158.07932627 187.00407513]
 [318.39312829 311.11577028 423.95162659 378.66016393]
 [363.79607764 420.31731174  41.99122941 673.77036175]
 [387.64062689 449.75957953 368.95138458 317.99344993]
 [656.74985475 711.01207175 650.15456056 106.1714059 ]
 [648.45091202  89.29990903 113.37736502 665.67655952]
 [636.99121588 141.54102665 358.79431125 435.71193582]
 [482.15120977 486.07966639  70.84136941 464.09462021]]","[9.63081905e-01 7.63446024e-01 4.51287332e-01 1.62108282e-01
 3.11789992e-04 1.70049179e-01 8.78598919e-01 1.25918093e-01
 4.29303751e-01 3.37692667e-01]",20,2025-03-03T22:43:13.327612
45,0.9409463823878923,"[[405.54522326 508.19558886 178.90783146 254.81700355]
 [297.24168936 230.05574921 607.25372295 736.99504799]
 [411.74835078 554.55465661 442.94179247 428.89478236]
 [770.95321411 709.22557042 592.01341437 599.54927398]
 [779.89363453 350.01354015 126.84903678 186.14092523]
 [573.04242121 687.79331848 169.61712766 573.10824274]
 [337.47067216 775.20525444 239.36545557 585.61310211]
 [547.56675034 339.6959125  378.34441352 251.80157405]
 [294.84378336 433.27344693 683.871425    29.15779966]
 [139.9298976   27.7666048  709.83164579 659.30400012]]","[0.92817662 0.43319094 0.58911132 0.60288988 0.36673837 0.99755915
 0.48725778 0.59236287 0.26168332 0.66736956]",21,2025-03-03T22:43:13.334795
42,0.892595846765369,"[[158.26635532 295.53628518 692.91955851 345.84721214]
 [311.87963324  84.21228938 429.95553459 362.64544711]
 [494.40491469 241.40159541 260.83470242 451.71401179]
 [343.59754187 703.6637297  782.25919288 105.08567779]
 [204.67217716 104.81934539 231.60275465 687.4416224 ]
 [206.34780822 411.96604485 319.51718652 776.81491218]
 [746.73039579 544.89574333  81.28787659 380.9211841 ]
 [781.65496316 160.95777346  16.52177171 794.86665404]
 [414.76877569 794.36168615 315.33012889 603.76056753]
 [109.13472673 447.7490424  304.86644946 397.0226316 ]]","[0.92467357 0.04326629 0.12386681 0.3355506  0.13553579 0.39622726
 0.34581949 0.57993945 0.32971725 0.55973765]",22,2025-03-03T22:43:13.341690
29,0.8185597908941257,"[[120.6121175  500.28222426 749.13817664 347.50734054]
 [284.71487249 298.14113252 625.13076862 684.68266588]
 [ 45.73024399 585.53168794 547.46257668 648.66493825]
 [512.70729053 401.82917023 556.42028347 167.09251444]
 [556.75138984 608.08847528 673.82064572 492.28695554]
 [714.56458107 696.87663287 479.33386036 466.40087884]
 [598.70431472  51.01220753 376.13183273 588.14241191]
 [586.15602502 348.36845536 574.2240082   35.20596577]
 [729.27438071 533.70750818 157.36527435 655.91268099]
 [209.29900575 104.18999558 578.95295444 363.90863675]]","[0.6455629  0.49149468 0.10592145 0.98252826 0.53529324 0.21603082
 0.33218613 0.49110943 0.68302278 0.88163048]",23,2025-03-03T22:43:13.348434
42,0.9440023793642589,"[[125.65197097 165.12931051 336.2429172  507.95962632]
 [401.43097041 502.42711953 511.32961513 536.18859188]
 [515.19552246 339.18941515 256.20725109 619.50222528]
 [335.32794102 504.80938559 135.5344065  364.4707342 ]
 [295.65660098  57.2936898  694.42754778 593.38038402]
 [456.58645483 656.87920118 750.60077387 787.41570107]
 [436.45904784 604.66985336 757.64181913 731.99751293]
 [199.81559917 745.64083107 319.28965429 544.08392514]
 [421.22020877 409.4625806   52.7332439   15.77888544]
 [103.0496689  666.20164453 103.7095548  557.71273641]]","[0.20318426 0.98874812 0.25300822 0.35279877 0.79996989 0.8294651
 0.84021259 0.2659454  0.92415155 0.08953254]",24,2025-03-03T22:43:13.355083
14,0.8037204837346895,"[[340.38857716 366.56035453 513.15866814 559.28113821]
 [ 95.88748874 368.59335672 753.84203831 225.09201431]
 [360.97771607 474.07300608 619.2215838   83.53123535]
 [ 34.61126877 492.34264313 592.6686163  413.19155928]
 [740.52204562 710.22815051 519.28882455 703.16870269]
 [164.75531233 204.39072184 147.8802705  596.21629731]
 [341.70262228 345.94788246  52.61217227 391.91274424]
 [486.47443089 720.72882096 598.51911905 788.68752069]
 [681.63200364 658.06838438 798.03127998 429.52061134]
 [189.9705419  488.76341051 371.74161335 348.25949922]]","[0.71388769 0.71516896 0.6157471  0.31855108 0.99116633 0.70348215
 0.19716527 0.68098809 0.91281355 0.38366087]",25,2025-03-03T22:43:13.361189
27,0.877684556306743,"[[264.98248824 314.96053364  91.95423065  74.50152526]
 [634.01471775 203.51704653 649.83421317 375.75816024]
 [225.09563198 418.76543629 565.74076517 534.47873777]
 [ 70.49953619  79.66035537  34.25351635  31.71518874]
 [ 68.73900247 578.26843778 365.56401199 207.63924899]
 [143.95069021 649.15142491 403.9901741  278.82093759]
 [393.67120257 447.99810718 770.41426065 227.06591629]
 [ 54.60225461 132.19560691 272.53390426 283.95750452]
 [602.43563032 160.30612939 318.93276054  13.20427382]
 [575.56010406 469.58922707  50.18785115 379.42738947]]","[0.24436624 0.36906172 0.53545795 0.63892429 0.00416811 0.27081131
 0.58885436 0.32546542 0.90738975 0.93880965]",26,2025-03-03T22:43:13.367934
39,0.9035965948206065,"[[325.6665799  593.40915216 752.81184622 624.40828065]
 [442.0295945  468.13600666 795.49951859 710.32149463]
 [752.15089126 463.85930366 395.29647782 418.50512221]
 [609.87605761 516.91206249 132.4559306  165.28298891]
 [ 18.26174724 760.65175956 627.13484161 737.05949969]
 [507.98064017 403.99084292 142.83300704 322.73022653]
 [ 66.65133504 108.80160366 476.04814967 747.25730874]
 [499.7302636  595.51388768 798.39491061 233.95204087]
 [ 63.02178317 537.53644186 344.30464122 101.84262225]
 [593.8048567  397.55347026 301.31293423 643.12292396]]","[0.55765438 0.01861432 0.75506698 0.15106895 0.71611627 0.53635391
 0.13680965 0.22178397 0.92600339 0.76482817]",27,2025-03-03T22:43:13.374520
45,0.9478873879044584,"[[438.24716009 133.46511599 299.61473651 295.43962889]
 [434.12843102 474.75340774 749.64031944 761.51831661]
 [470.36339229 563.75119194 325.42934347 732.46422521]
 [111.19497145  73.25818266  78.18057374 251.7526602 ]
 [542.3797211  425.35440952 115.66266734 322.34698145]
 [648.53813048 655.71152763 240.25281842 539.91474456]
 [  5.45362783 316.28550232 772.33732767 411.33739851]
 [754.41470376 535.38657727 434.68091094 479.21320855]
 [660.3839035  769.76610201 732.41669158 372.08162383]
 [262.02936738 539.49338597 226.07134841 155.05096445]]","[0.18130252 0.9924745  0.68866446 0.49426278 0.53317589 0.16191312
 0.43453974 0.88769376 0.58217092 0.86253205]",28,2025-03-03T22:43:13.380855
34,0.8693010453934868,"[[771.55750941 411.24329307 613.31700973 615.68812544]
 [702.94462684 228.34297305 381.09203035 113.46409579]
 [248.11049713  24.43289653 155.96363677 667.03792572]
 [298.36237136 281.8644257  199.11527044 741.25763537]
 [625.38585452 224.39474825 691.85678437 550.34177261]
 [ 74.51695289 334.99867729 557.30620904 308.57296592]
 [222.88171596 324.32397144   9.20312531 262.02061589]
 [401.13935631 799.8895414  199.1131834  199.5841848 ]
 [595.02672535 697.76752107 498.342158   147.82195773]
 [601.01804098 211.83990084 119.25138281 689.42477747]]","[0.41979957 0.31970866 0.90103212 0.86443473 0.33805135 0.07495158
 0.02761305 0.44618837 0.71843518 0.53490681]",29,2025-03-03T22:43:13.387531
31,0.8245273632512743,"[[642.97138886 540.65796286 784.37746009 703.80943147]
 [203.01364318 692.31602742 279.44527265 442.34992243]
 [535.88713667 190.56924268 331.88731914 321.07443956]
 [682.53617493 716.53396769 627.48498646 643.03100561]
 [781.17934643 178.22144409 657.43802839 762.24162856]
 [685.98622703 144.96182454 655.87691662 674.74886785]
 [363.54096898  64.87361971 625.22869866 554.23752375]
 [529.02600021  97.85102378  32.8827367  292.30818868]
 [680.40717828 233.33896439  19.63007939 677.70348279]
 [495.6190773   96.9410381  737.25343531 473.5119252 ]]","[0.94233727 0.47756282 0.45938961 0.93135265 0.86624974 0.62327107
 0.34402894 0.64549254 0.45703485 0.89813985]",30,2025-03-03T22:43:13.392873
37,0.9298279371826572,"[[214.99298012  76.13673863 267.67151334 615.93052375]
 [770.67753936 467.48515251 275.82099802  46.56357378]
 [330.93196661 224.6105449  127.48880428 256.83361201]
 [ 87.57757909 722.27099826 444.78274404  17.8510027 ]
 [ 44.40739115 152.89711075 456.80038557 532.15408831]
 [583.30493167 331.28854564  34.57129522 760.87223646]
 [240.40823299 423.96002895 211.5370339  602.20342532]
 [780.35387089   7.59364405 788.60049306  77.31085343]
 [784.44484162 251.52346951 247.04042589  17.16942054]
 [357.93460918 514.22964574 304.50490999  58.27354812]]","[0.79325448 0.27731024 0.64668995 0.16625061 0.72747024 0.92325429
 0.01114306 0.694573   0.59708635 0.9741014 ]",31,2025-03-03T22:43:13.399222
19,0.901747136480525,"[[412.20893343  79.02785836 242.02733842 100.389512  ]
 [391.21305045  83.82055347 587.29378912 605.6880064 ]
 [ 25.6691341  428.93935427  99.98009181 102.43790717]
 [303.66214765 135.59625359 377.97565893  67.61212516]
 [556.11043457 278.90641686 283.37103795 337.96558296]
 [346.68750416 775.29881923 745.09393015 128.32953148]
 [609.85929188  99.80455447 678.43688136 492.86985585]
 [ 16.71184589 176.99274772 796.04071889 463.22141558]
 [584.04147628  66.99039298  71.08323088 747.42139418]
 [243.03758526 617.1027341   54.70192038 155.12128573]]","[0.94862739 0.0673315  0.24016193 0.63938666 0.6833993  0.30246126
 0.16918923 0.0568159  0.59340994 0.60020514]",32,2025-03-03T22:43:13.405228
35,0.945640107425097,"[[225.75823329  50.38459335  58.02985903  68.67504962]
 [571.54293583 454.7717624  275.8073289  602.73260785]
 [643.70518617 610.53514937 769.80063673 227.2416107 ]
 [696.62357837 780.73707143  26.6655314  657.65168272]
 [106.27041902 595.85863565 447.4187551  509.62390124]
 [286.71372673 173.40935183 308.60808039 153.52650501]
 [172.39141522 789.49440492 753.84010155 404.49117182]
 [356.24590396 537.03534686 219.90830975   7.76516916]
 [351.05392252 695.59978274  75.64273987 167.99790569]
 [307.90989391 598.53954085 515.28836582 554.11074502]]","[0.62217701 0.94904242 0.96821837 0.31932949 0.96844585 0.15849767
 0.14323875 0.88543957 0.84788214 0.01110078]",33,2025-03-03T22:43:13.412716
31,0.9289008121692106,"[[799.91404364 358.60086639 574.55552175 294.4673745 ]
 [576.26510291 432.93617766 377.67260194 116.88436004]
 [570.84854532 151.64142219 242.29203514  10.47985762]
 [676.95559804 246.72094025 736.87979067 448.29783861]
 [249.9348047  172.67482154 132.64959662 693.78032034]
 [427.08549547 306.76568624 632.26995875 540.88523153]
 [105.0502135  272.0591795  470.41396653 219.93783053]
 [445.74429723 332.07367694 678.8131857  185.26704878]
 [527.52348266  99.70094327 671.04206171 320.6762309 ]
 [ 92.22882373  10.12002932 646.73448848 789.0644022 ]]","[0.24317159 0.61198761 0.81882132 0.83062572 0.44270519 0.79009499
 0.24670812 0.32488792 0.99600733 0.75594292]",34,2025-03-03T22:43:13.417992
23,0.933203291048252,"[[ 67.96104795 732.37597357  93.85471482 722.7843439 ]
 [305.48234306 290.73308445 519.58708437 649.10592381]
 [387.95995393 251.85062511 452.59379546  25.02415729]
 [717.45272774 723.28599968 533.98443081 327.05457715]
 [570.07008173 729.10256707 212.90594471 275.91549807]
 [266.35424681 237.89237528 230.95297928 797.77328169]
 [ 92.16088624 304.90674836 783.68039984 649.96822237]
 [ 75.76877558 140.22935435 777.53083637 451.37233617]
 [747.07083037 769.69179672 196.8790085  360.19109035]
 [700.7944836  370.37158987 387.2591362  534.36797408]]","[0.10295365 0.9988307  0.73198601 0.26006828 0.98073408 0.47701129
 0.97616096 0.96251268 0.82265765 0.06292234]",35,2025-03-03T22:43:13.425619
14,0.8144356480662577,"[[198.64752297 412.95767122 644.19352996 636.67816442]
 [345.4859907  140.40094599 712.82902294 612.83501078]
 [439.76675684 641.82244822  13.74322431 238.6070589 ]
 [ 25.63266805 758.06654284 494.2970527  258.15290234]
 [474.59733174 787.85707343 243.28515689 596.748668  ]
 [594.80020263 564.31725957 519.06864525 109.91928666]
 [200.25499061 329.04085156  87.62544151 751.62232952]
 [511.43430434 541.10822158  89.04807609 104.24895551]
 [193.37778222 415.23235984 247.82285458 305.3817003 ]
 [413.77390459 255.71886594 258.40753013 390.4486845 ]]","[0.93078104 0.71007704 0.07906533 0.08835274 0.59575335 0.43919421
 0.26877557 0.73822693 0.45669386 0.64865165]",36,2025-03-03T22:43:13.433618
17,0.8289530868104298,"[[106.88578268 225.87246123 119.63829655 174.95058504]
 [317.5612696  195.46266238  90.81986659 453.18441223]
 [201.40726625 388.48514519 217.70737348 597.6402755 ]
 [739.31761997 384.98054841 648.72982071 402.86280105]
 [546.02648118 317.16777392 186.09405606 339.38631055]
 [495.90419133 629.32847355  54.97641796 750.95203691]
 [412.26075578 358.85222524 498.3346221  209.08829566]
 [331.48542548 572.65672631 636.7410915  781.05185591]
 [523.52576244 379.05653509 405.30015027 741.32175098]
 [160.11375557 114.06818908 582.74230023  41.61282691]]","[0.71516479 0.50200004 0.71639221 0.03865557 0.32701433 0.82764553
 0.91149874 0.80913398 0.1914632  0.76340758]",37,2025-03-03T22:43:13.440147
