count,confidence,boxes,scores,run_id,timestamp
32,0.8997675601900996,"[[262.35809929 350.05869651 219.33197659  36.34940291]
 [251.54877766 157.41118878  85.248248   266.34851184]
 [553.12816866 682.93656235 165.17961459 728.04675623]
 [701.5662932  332.72160814 603.12420752 559.02670726]
 [669.3092722  611.97412819 610.29790842 314.30159005]
 [666.05080132 584.74385988 251.92084477 420.20646361]
 [321.41763353 496.18686066 227.17798164 256.46618688]
 [ 31.38639363 200.80302369  78.17502949  38.28014741]
 [ 13.87558952 324.74474691 734.27775444 499.13386585]
 [338.02964912 519.90038752 515.66176966 186.30984758]]","[0.20430811 0.0681192  0.59196269 0.61782849 0.08508036 0.03446757
 0.03258594 0.83279189 0.68776308 0.33215148]",11,2025-03-03T23:21:50.249057
47,0.9494652020461193,"[[ 69.09652592 401.11906689 134.47308453 509.26269522]
 [650.43449639 519.78270031 244.08674832  79.34119803]
 [393.37970122 437.77798619 450.73581154  27.49559146]
 [204.13931645 655.97779343 124.7374208  584.16748259]
 [457.53870091 505.73547315 620.57684773 643.26065402]
 [348.99108669 796.74284445 226.41522264   5.10629878]
 [522.49515317 519.78861099 120.6562893  170.0127482 ]
 [101.69173176 276.99427377 280.27447371 405.1567455 ]
 [ 37.81965469 627.24977545 518.05461949 747.69461827]
 [649.04474042 521.08097303 492.95693508  66.97215991]]","[0.1140748  0.53142774 0.79569278 0.60114183 0.35105779 0.97889667
 0.87392898 0.84434178 0.00451481 0.86814814]",12,2025-03-03T23:21:50.256845
22,0.9415110813117359,"[[138.89440478 325.1393833   79.50956044 662.20142301]
 [428.11127673  51.79474187 568.22817596 793.34756532]
 [644.44839487 314.96282417 634.65247761 767.39355257]
 [394.78796015 549.39086546 687.96934308 559.94337045]
 [360.99020105 665.59003825 397.03940266 487.48605913]
 [160.9889247   34.5317323  536.91256788 189.36755754]
 [248.75049805 756.86233501 232.48284628 324.26515967]
 [243.65591904 610.40535616 336.65174866 713.18931554]
 [546.51613805 364.07770808 733.86620682 663.65064781]
 [475.96494195 474.21840971 365.39529712 403.526258  ]]","[0.34196643 0.99828288 0.9920488  0.74142063 0.55524652 0.03402167
 0.71396921 0.94942281 0.14820835 0.30648431]",13,2025-03-03T23:21:50.264447
44,0.8739768672259843,"[[369.11522153 416.26307835 188.45793921 736.18403899]
 [692.29200233 438.4729688  781.22295196 697.41833472]
 [613.31537455 578.37379354 468.15065363 571.28829379]
 [101.72278506 194.32781861 212.73299497 677.42996248]
 [799.99821808  42.83371741 382.09268051 117.47669363]
 [489.03082011 545.95549268 737.43473923  15.76213853]
 [511.90688036 374.68475086 518.78425413  28.23304983]
 [384.92619437  80.59497213 447.01421607 256.69974147]
 [249.70468976 308.45536934 564.65448864 102.17804795]
 [255.17560701 501.18800443 536.97173333 400.62714803]]","[0.43073544 0.52887759 0.4021434  0.75241822 0.43092212 0.39997404
 0.3820788  0.56245731 0.67492076 0.7754319 ]",14,2025-03-03T23:21:50.271437
35,0.9007890663754419,"[[541.93312717 684.61160843 278.37115342  13.65850871]
 [389.19667284 714.20528767 109.01247679 237.3988135 ]
 [156.43214462  31.31046376 168.02360502 129.33322427]
 [614.70037732 261.3411344  414.03105487 364.59149701]
 [118.8683783  652.68562114  88.51575304 551.19039674]
 [397.69116707 300.03521183 589.70177387 757.08670775]
 [ 92.23722423 497.64895045 754.20069781 464.77473636]
 [283.57456783 283.48143059  46.36917716 562.64293923]
 [ 34.72608606 356.95320078 745.65559507 246.70335073]
 [181.3473415  221.83896778 204.31976628 782.91346839]]","[0.56798058 0.39663507 0.0995411  0.01138956 0.04389021 0.24012551
 0.22004601 0.26501136 0.56903783 0.18072453]",15,2025-03-03T23:21:50.277507
27,0.9378238136570076,"[[723.52925268 474.49254925 630.20653323 391.68258136]
 [386.07443584 731.82143841 682.04776246 393.904739  ]
 [652.04070335 123.42960629 249.54827601 491.75627689]
 [626.6308093  499.58486088   8.52372088 636.37136172]
 [397.62982069 721.44273684 249.88400062 487.09256995]
 [766.31852596  84.09330443 778.64397161  14.2568659 ]
 [668.77269495 342.26503479 275.56920603 434.86776573]
 [200.26123456 619.38448979 751.10542129 576.26250549]
 [552.67957253 224.02162026 500.41892668 334.75039575]
 [737.98513478 177.30552318 490.2746238  284.412886  ]]","[0.15264096 0.46534252 0.3825043  0.56184461 0.74227642 0.19008965
 0.77125989 0.2995322  0.06692367 0.42587944]",16,2025-03-03T23:21:50.284980
23,0.8628320445821492,"[[ 81.52828598 733.22493417 698.71553524  38.92920203]
 [723.35205066  93.07052492 631.43701117  82.72279525]
 [720.97713773 380.74804702 421.78142745 798.19719838]
 [340.95661619 772.92443168 421.10840701 122.7789195 ]
 [562.8276653  301.79795368   0.91929536 355.64596567]
 [778.57185927 603.06648267 598.6803815  233.74283205]
 [ 83.31896877 234.48096181 747.46719828 345.67741515]
 [784.53608167 404.05367407 471.97044033 109.03874952]
 [684.49394402 174.46195265 613.3125017  522.13414236]
 [ 59.10892166 451.80249115 355.38457131 126.37413206]]","[0.22284663 0.2765966  0.84541317 0.88997449 0.96176168 0.6756808
 0.28095606 0.51231638 0.23626129 0.77099102]",17,2025-03-03T23:21:50.291293
36,0.8233551248265892,"[[163.66664267 131.13740844 202.19428743 155.30006455]
 [106.76399668 190.55768583 748.50329902 347.9853543 ]
 [707.77505212 272.69531726 741.76937792 699.63987064]
 [799.72267106 646.07708625 653.8427114  441.49115628]
 [206.47825651 407.57265738 746.37108157 550.33802452]
 [ 23.04102026 623.65538412 693.39661668 612.71645101]
 [219.11548979 517.52664133 157.26950434 561.93252642]
 [474.01546636 100.75878165 585.44788883 580.83339425]
 [325.73695299 610.39356565 244.57055241 752.98024712]
 [560.45174559 772.57200182 530.64267637 488.99293961]]","[0.57348249 0.27643319 0.19755202 0.28417951 0.64137729 0.01314181
 0.58300008 0.57379808 0.30707079 0.08019663]",18,2025-03-03T23:21:50.298210
13,0.8806749279948135,"[[727.25768157 406.31609749 750.70890579 100.17350532]
 [609.17954733 363.38184196 359.69021964 138.7514539 ]
 [395.327838   468.83088593 318.45020148 204.76096365]
 [ 30.86359273  77.66126777 181.81945512 424.34222043]
 [723.34555862 211.11125464 750.71954797 706.3977296 ]
 [240.07802947 775.25494563  36.49125635 773.36700504]
 [548.05805823 676.35335529 214.01616607 453.29811625]
 [358.65899863 479.55789759 735.81721209 552.18586459]
 [719.05997467 580.10485995 467.65082141 585.78251694]
 [ 47.08155197 507.84684302 798.01368819 518.54085635]]","[0.62704487 0.13871236 0.77098773 0.20724551 0.86108216 0.54823024
 0.39140159 0.91390299 0.99319819 0.28851134]",19,2025-03-03T23:21:50.305829
35,0.8946220640856284,"[[217.45379789 396.602541   645.17681251 799.53897861]
 [600.75668314 565.99446714 483.97001505 398.26071553]
 [640.04359323 566.20118775 733.00028894 178.67257162]
 [259.6194677  523.45316166 412.90158908 393.92421531]
 [290.89053015 242.40307814 644.17962911  78.44589008]
 [795.72342714 589.08435165  32.17293318 158.76021145]
 [465.68233778 277.10177176 633.99934637 312.59615097]
 [110.88606859  95.67145134 400.3169199  605.94178703]
 [324.92790808 623.57155636 306.41147713 133.51267869]
 [283.18721534 351.97422672 783.09545084 197.70848042]]","[0.52526748 0.49941171 0.24349991 0.48003432 0.96401125 0.3246421
 0.87598907 0.20214715 0.04674216 0.52015231]",20,2025-03-03T23:21:50.312827
28,0.8069507447095631,"[[284.34019597 281.96496068 508.01840613  15.35081556]
 [398.76163655 489.02884172 478.36868635 235.60627704]
 [591.58232153 721.85882131 616.41549654 372.37778194]
 [705.79903245 547.42838137 627.69983634  66.00409468]
 [225.99837049 438.44773063 139.15670714 548.95953757]
 [196.80597869 776.99107795 275.63546565  74.73896987]
 [ 91.59709462 313.90536137 381.63315255 341.48524257]
 [591.99004922 795.57747647 472.50104065 687.50893917]
 [585.8075633  307.22459392 671.60920689 619.27018798]
 [623.31033328 252.04318104 602.19731624 408.77624347]]","[0.84753519 0.81551518 0.89309013 0.13679112 0.10791622 0.79971121
 0.3398859  0.50279552 0.23344946 0.32963617]",21,2025-03-03T23:21:50.320352
37,0.8392331542785231,"[[424.26640995 709.43986205 371.30554405 592.84214013]
 [147.63423138  24.7532206  335.22283918 263.89687715]
 [506.37735378 649.02677741 358.73204883 689.84510736]
 [201.74366545 660.01245687 225.52016322  97.71047024]
 [746.25024066 611.02740896 646.30360549 220.61371126]
 [261.72650366  89.62489535 276.08661759  17.85440048]
 [570.71275976 436.9201036  605.11308599 294.72270696]
 [ 55.16434904 348.17081628  10.16723694 401.71797248]
 [615.04951136 608.56797965 654.81913676 204.2542162 ]
 [511.71755048 142.07344005 198.88754575 600.91097043]]","[0.18474395 0.24371986 0.86164725 0.60775393 0.33164287 0.88813645
 0.33918694 0.12456346 0.66103447 0.6831481 ]",22,2025-03-03T23:21:50.326424
26,0.8142217864151177,"[[218.98243483 752.17500179  19.27202968 691.49066899]
 [635.16994519  39.7300554  359.54107516  48.51941779]
 [631.01405898 300.38056288 461.54152391 399.66502803]
 [486.13164089 493.79858251  78.66125414 612.55266326]
 [767.84442115 350.02989569 575.38435298 316.92150237]
 [284.32384366 786.60042857 642.61092112 558.18674655]
 [ 40.37976683 396.45769944 681.59602724 275.34401624]
 [768.61157239 230.25251279 526.82256785  48.52057551]
 [ 78.34732396  24.23988739  29.22234299 252.09476524]
 [378.31349159 135.77024603 518.73371089 324.98693258]]","[0.4508508  0.71874549 0.09113812 0.70537726 0.39385955 0.63507011
 0.18358581 0.88566423 0.25894494 0.70107915]",23,2025-03-03T23:21:50.334814
38,0.9399383388827416,"[[100.99176692 514.83421441 478.2406665   39.64753519]
 [276.94583061 118.75226763 443.02859193 148.98382328]
 [786.39356329 452.82765433 726.53149353  20.98195494]
 [542.77221453 384.06176107 382.72987044 612.93857752]
 [283.95588261 705.60792716 257.10828439 371.73700558]
 [238.27493361 468.11799425 325.21433424 751.44726028]
 [597.99482432 455.22747741 649.29053291 604.50571515]
 [ 83.05462464 338.61566339 590.09402089 119.72247205]
 [556.51437296  57.54992908 599.82169246 254.3635888 ]
 [110.35021047 628.36277036 521.26678265 393.09603241]]","[0.36682192 0.21097888 0.5643391  0.21719412 0.70347275 0.84362482
 0.63039328 0.63153112 0.94830394 0.66884889]",24,2025-03-03T23:21:50.343977
33,0.8346376683862272,"[[771.42134417 590.69548085 473.27650034 642.59866365]
 [324.30696852 766.24305464 267.19954967 561.44903058]
 [122.19113985   6.99747993 254.22876388 308.98984615]
 [365.77259044 316.57912331 512.9666924  313.71660638]
 [ 86.37128715  85.31752269 508.18701052  92.47589184]
 [792.59467427   4.09412237 424.48886392 321.77025122]
 [719.61125452  21.49397539 446.415009   331.23273601]
 [360.72756317 638.59577556 649.22955542 370.79574602]
 [670.56980492  12.67287758  50.53281558 541.25887874]
 [331.46159606 643.95807608 187.23536529 147.91536642]]","[0.00825023 0.04760116 0.55376192 0.59863529 0.74479313 0.68681186
 0.67172466 0.78450582 0.82767956 0.40955281]",25,2025-03-03T23:21:50.353480
39,0.8633115705453948,"[[563.08995706 327.09892625  72.90880682 522.96643221]
 [ 84.25817889  80.79957489 149.23180327 576.87795877]
 [314.79949666 663.83445351 645.66981725 450.98819159]
 [306.03161812 359.59135908  39.16221703 227.21962665]
 [729.73390924  96.85496792 306.80942306 515.92706832]
 [365.08051953 755.54359526 473.17734081  52.29412448]
 [ 77.05212989 179.57915287  65.44814005 523.9757509 ]
 [ 94.00475998 548.01718707 267.65103488 635.46974601]
 [ 41.95353612 194.58703157 247.09874752 634.79294187]
 [182.47529585 749.13936936 360.11834033 615.93430142]]","[0.7605363  0.84049822 0.40754482 0.30727267 0.8816792  0.65427911
 0.55049316 0.75290307 0.69981966 0.60066726]",26,2025-03-03T23:21:50.362513
46,0.8730198671515326,"[[266.00143893  68.28567642 597.19174626 420.07465832]
 [764.65917008  95.56759316 782.33188162 396.95720263]
 [325.47655413 748.51367571 209.15855449 629.07306361]
 [519.83582415 405.55540286  20.0508741  393.35200853]
 [466.55464446 278.34584108 555.52911129  86.05581276]
 [723.12937855 627.45434424 792.31689689 351.21453324]
 [111.18769675 122.02067794 107.7395691  246.08037135]
 [790.57422585 545.37207445 255.07781257  20.03282089]
 [ 28.82104405 140.3975159  209.8094189  154.49253792]
 [294.66205546 186.02969781 787.10821869 657.85955693]]","[0.40841359 0.50807668 0.1878566  0.93207023 0.02922237 0.26115857
 0.9692825  0.20624221 0.08407854 0.04627745]",27,2025-03-03T23:21:50.370389
14,0.8399547059142082,"[[289.182207   180.17853105   6.67996907 535.48131075]
 [530.15393051  99.71576502 705.87576196 626.72142004]
 [565.62258487 714.3021871  431.56217969 416.06120405]
 [489.17823234 522.1806008  224.47405753 654.16672106]
 [178.24614318 506.81781652 164.91306296  56.36553535]
 [335.27342222 522.22977282 256.67079666 348.48961279]
 [  8.97642628 175.37069278 340.95741847  99.59261875]
 [317.65115795 354.57829946 132.27634345 450.53767197]
 [777.35971792 601.06576943 736.42621839 499.77396636]
 [407.46461229  24.32886398  55.84289218 403.97786003]]","[0.25833353 0.24741653 0.38679342 0.39392121 0.13728219 0.37590292
 0.51050089 0.07682576 0.93525587 0.49931694]",28,2025-03-03T23:21:50.378554
11,0.8443857606710711,"[[695.50487654  26.47162116 754.43423574 356.26172512]
 [233.07699848 145.01950913 777.6817426  725.12603044]
 [ 51.12935828 342.84545105  14.01068568  66.56608012]
 [389.36353029 764.01454827 707.29786217 187.66725078]
 [291.46678363 221.23348153 135.61237258 520.54251002]
 [616.36214321 156.59014596 672.67877682 323.96714436]
 [ 89.61921318 326.91047656 583.10504304 148.35035436]
 [426.2856811  249.62716737 449.22916939 436.89902975]
 [467.22558712 336.66902142 445.71531378  47.47888723]
 [322.28120222 102.25727803 658.46276328 777.44291711]]","[0.28147089 0.59760516 0.19070579 0.60919272 0.46880995 0.82869808
 0.23127178 0.71674815 0.56949596 0.02644252]",29,2025-03-03T23:21:50.386283
45,0.8673892656319422,"[[336.91820961 644.59878933  30.40819128 101.33446071]
 [753.88436523 475.64465881 530.19034244   8.02299212]
 [258.07901052 497.84896407 347.13222843 359.33522447]
 [105.70571718 202.99196824 727.94275813 196.24898083]
 [605.67436785 563.85608388 183.87281592 571.46489819]
 [ 88.30339053 728.08706886 678.85471919 630.5664609 ]
 [702.28455549 322.38289244 239.91966832  85.46657758]
 [230.34539347 411.80218579  78.41394567 175.94350793]
 [373.56897806 250.41170716 726.00240922 719.57371792]
 [648.41186003 490.89301558 639.52667256 407.05984135]]","[0.46334676 0.47947078 0.22722958 0.47954658 0.37670878 0.53595589
 0.01354169 0.97628325 0.19026171 0.60841783]",30,2025-03-03T23:21:50.394049
37,0.819556610810323,"[[633.53780975 522.07300769 586.34903048 129.96808029]
 [438.68331581 272.96478173 555.92379141 570.89281661]
 [256.90424326 262.67450567  68.81543805  15.8418526 ]
 [ 19.42239662  91.91292863 237.00895263 580.32215625]
 [311.24047436 429.89244627 203.12850601 198.38874372]
 [785.98743206 351.53917703 657.02375276 702.883522  ]
 [ 27.90494414 786.80670813 580.07296615 468.19214031]
 [737.81743776  62.73732394 773.75102003 205.22530811]
 [141.6476064  391.11706632 559.36043764 559.70040832]
 [384.41168369  50.25193871 191.95686582 154.46920218]]","[0.91487924 0.5510118  0.21235524 0.97164744 0.99031116 0.76578455
 0.71405113 0.27186352 0.02322105 0.53681342]",31,2025-03-03T23:21:50.402863
10,0.9475190161994874,"[[590.48528769  47.55233852 532.2848632  250.89152018]
 [ 75.15435906 274.92272925 422.44853184 229.78596344]
 [ 30.52988767 607.14728432  28.11826443 168.23852953]
 [481.13759089  61.48931777 350.81037445 558.60484597]
 [ 87.69103019 591.98754276 286.06090199 623.1794383 ]
 [522.97379258 303.28085389 649.01220391 330.57121031]
 [ 81.35634398 313.4716992  467.42241432 358.97441269]
 [790.19197381 435.04927924 686.52039725   4.23316525]
 [ 99.98070532 109.59362675 118.79362662 690.72400121]
 [293.9893666  769.31034325 486.39721274   3.02973058]]","[0.20059212 0.08289314 0.16037192 0.09895076 0.11628844 0.04879811
 0.1976827  0.4394368  0.7078707  0.58613003]",32,2025-03-03T23:21:50.412791
15,0.930170588236869,"[[ 42.44023934 237.88426496 772.37218466 686.99625635]
 [210.18463493 781.31131115 126.26580534 686.85897856]
 [791.12691944 117.11515106 134.97400742 538.56555467]
 [236.91493264 778.47197307 199.01519096 215.77663382]
 [337.19183065 648.47473574 592.84641516 200.99609655]
 [  9.53861199 576.45677936 480.08688     24.47319097]
 [112.27337454 569.66940185 781.46660305 379.16577014]
 [249.19189344 516.59706403 759.06306932 678.28398488]
 [472.71996248 707.55329984 142.0952793   99.1890348 ]
 [548.11491794  51.78542619 511.45183527 414.98269406]]","[0.1803264  0.87488529 0.92369336 0.61501373 0.43325266 0.32788494
 0.29504503 0.91612013 0.40403055 0.44768026]",33,2025-03-03T23:21:50.420749
15,0.8897820076015333,"[[258.79681311 667.30356377 717.55184691 552.46221702]
 [137.73681515 568.12264836 336.28915222 591.2049975 ]
 [ 75.46114757 769.60710214 676.88385717 381.04305513]
 [294.77243484  21.20153613 180.23401672 118.44599363]
 [ 29.93533239 445.10843384 287.00412295 788.34059454]
 [590.82947349 177.99252292 630.44234176 429.24133294]
 [392.89758686 125.09878855  69.79154772 182.90195567]
 [ 59.66594955 561.53126381 307.90542453  80.76817821]
 [713.07440766 404.35683187 580.12712068  37.58726242]
 [783.71303145 712.99175407 346.27274929 443.29484047]]","[0.41954447 0.55793549 0.97476821 0.76217989 0.08997938 0.52453131
 0.74144868 0.44890199 0.05955923 0.15111664]",34,2025-03-03T23:21:50.429133
45,0.8421840318354069,"[[251.03172243 350.31277713 209.32662318 393.55273884]
 [ 95.59100261 529.93706993 318.41857774 797.92941208]
 [291.19423193 706.52493673  58.96373052 398.99093951]
 [ 63.03022513 404.6778463  335.94713953 137.66269426]
 [278.04363506 793.38328947 383.98591249  34.80638416]
 [577.47053265 424.59391469 776.67044063 401.04107918]
 [581.14256329 499.77969255 618.60235346 473.45544486]
 [567.14179119 740.9739505  151.5943259  132.08589398]
 [294.46255834 198.79701539 341.51119282 159.23145212]
 [571.87829471  18.08129923 217.94170533 795.92432466]]","[0.16240022 0.84432428 0.00616475 0.76556483 0.0018877  0.86745552
 0.56633095 0.18266753 0.82923979 0.97269805]",35,2025-03-03T23:21:50.437548
47,0.8752743422698264,"[[6.07469373e+02 1.06826552e+01 7.41404043e+01 1.82202026e+02]
 [2.33341252e+02 1.59154801e+02 4.69396618e+01 8.84294111e+01]
 [4.68403248e+02 5.04512475e+02 4.67272813e+02 4.85085360e+02]
 [5.64223864e-01 1.24638950e+02 3.64459736e+02 9.76793590e+01]
 [6.24842419e+02 9.97138807e+01 2.53293539e+02 1.29640544e+02]
 [1.47424031e+02 5.75824504e+02 1.99345483e+02 3.93410656e+02]
 [3.19678453e+01 5.83214315e+02 2.52966411e+02 3.26550277e+02]
 [9.96347880e+00 4.09511271e+02 2.59538005e+01 6.16483958e+02]
 [7.06231042e+02 7.36522777e+02 3.08086751e+02 7.72290704e+02]
 [3.05021684e+02 4.98465755e+02 1.09697229e+02 1.57153362e+02]]","[0.49367497 0.61013115 0.97139044 0.73118982 0.82549407 0.39426276
 0.18035157 0.32830132 0.54422696 0.51510222]",36,2025-03-03T23:21:50.445673
36,0.897297994448633,"[[436.07592257 166.29783849 734.04776908 756.72303378]
 [686.62059291 667.88305619  18.09487594 482.77107773]
 [760.90917737 217.94215742  59.20360848 479.31751283]
 [117.27830108 461.37558611 460.02847529 632.45367333]
 [636.2194678  608.25279887 564.06243316  26.43427904]
 [301.80479332  65.27219697 624.90330295 276.54947775]
 [601.65056552 744.28629078 779.24477329  67.92267221]
 [163.87387509 618.4125532  211.94112316 310.43009286]
 [525.44286097 166.68391499  17.35064327 296.07396462]
 [544.86321435 210.87410671 678.24687913  31.56653503]]","[0.89711307 0.02932225 0.06594982 0.2685553  0.48398023 0.21395493
 0.93115124 0.7258026  0.4000529  0.46425663]",37,2025-03-03T23:21:50.453646
